"","ID","Region","Name","Party","Date","Venue","Foundation","Reference","Coverage"
"3517",600,"Libya","Dreier",0,"9/12/2012","House","Harm",3,0.0662
"3519",603,"Iraq","Duncan",0,"2/26/2003","House","Harm",18,0.202
"3522",1153,"Libya","Duncan",0,"3/31/2011","House Hearings","Harm",1,0.02
"3524",602,"Iraq","Duncan",0,"2/12/1998","House","Harm",4,0.2204
"3527",604,"Kosovo","Duncan",0,"10/5/1998","House","Harm",7,0.106
"3531",1418,"Iraq","Ehlers",0,"10/10/2002","House","Harm",4,0.0578
"3535",2423,"Sudan","Emerson",0,"5/15/1997","Senate Hearings","Harm",16,0.0331
"3540",2027,"Iran","Emerson",0,"5/14/1998","Senate Hearings","Harm",1,0.007
"3542",1631,"Afghanistan","English",0,"9/14/2001","House","Harm",1,0.0497
"3543",1235,"Iraq","English",0,"10/9/2002","House","Harm",1,0.0299
"3547",473,"Iraq","Ensign",0,"10/10/2002","Senate","Harm",21,0.0825
"3552",527,"Iraq","Enzi",0,"10/9/2002","Senate","Harm",7,0.0242
"3555",1746,"Afghanistan","Everett",0,"9/14/2001","House","Harm",1,0.0613
"3557",1487,"Iraq","Everett",0,"10/9/2002","House","Harm",4,0.0748
"3560",490,"Iraq","Fitzgerald",0,"10/10/2002","Senate","Harm",9,0.0558
"3564",2126,"Iran","Fitzpatrick",0,"3/3/2009","Senate Hearings","Harm",1,0.0064
"3568",2331,"North Korea","FlakeGL",0,"3/1/2011","Senate Hearings","Harm",3,0.0086
"3570",1489,"Iraq","Fletcher",0,"10/9/2002","House","Harm",2,0.0533
"3573",1650,"Afghanistan","Foley",0,"9/14/2001","House","Harm",1,0.0553
"3576",1490,"Iraq","Foley",0,"10/9/2002","House","Harm",1,0.0267
"3578",1756,"Afghanistan","Forbes",0,"9/14/2001","House","Harm",2,0.0676
"3583",1034,"Libya","Forbes",0,"6/3/2011","House","Harm",2,0.0694
"3587",1014,"Libya","Fortenberry",0,"6/3/2011","House","Harm",2,0.0605
"3592",620,"Syria","Fortenberry",0,"9/10/2013","House","Harm",4,0.0253
"3597",623,"Iran","Foxx",0,"9/20/2006","House","Harm",2,0.1327
"3600",828,"Sudan","Franks",0,"7/21/2004","House","Harm",1,0.0237
"3605",629,"Iran","Franks",0,"9/29/2008","House","Harm",1,0.0054
"3609",1222,"Iran","Franks",0,"5/20/2009","House","Harm",4,0.0193
"3610",1767,"Iran","Franks",0,"9/25/2009","House","Harm",1,0.0105
"3613",627,"Iran","Franks",0,"3/25/2010","House","Harm",8,0.0196
"3617",625,"Iran","Franks",0,"8/2/2012","House","Harm",3,0.0132
"3621",626,"Iran","Franks",0,"2/15/2013","House","Harm",3,0.0195
"3622",1676,"Afghanistan","Frelinghuysen",0,"9/14/2001","House","Harm",1,0.0638
"3625",217,"Sudan","Frist",0,"3/2/2000","Senate","Harm",18,0.0909
"3628",2483,"Sudan","Frist",0,"6/11/2002","Senate Hearings","Harm",3,0.0174
"3632",518,"Iraq","Frist",0,"10/9/2002","Senate","Harm",22,0.0964
"3635",218,"Iraq","Frist",0,"3/7/2003","Senate","Harm",7,0.063
"3636",216,"Sudan","Frist",0,"6/25/2004","Senate","Harm",1,0.0234
"3639",2464,"Sudan","Frist",0,"9/9/2004","Senate Hearings","Harm",2,0.0184
"3642",220,"Sudan","Frist",0,"10/1/2004","Senate","Harm",3,0.0355
"3647",213,"Sudan","Frist",0,"12/8/2004","Senate","Harm",4,0.0186
"3651",221,"Sudan","Frist",0,"10/24/2005","Senate","Harm",4,0.0602
"3655",219,"Sudan","Frist",0,"5/1/2006","Senate","Harm",5,0.0443
"3659",1753,"Afghanistan","Gallegly",0,"9/14/2001","House","Harm",1,0.0456
"3661",1491,"Iraq","Gallegly",0,"10/9/2002","House","Harm",2,0.0248
"3663",852,"Iran","Garrett",0,"7/30/2007","House","Harm",1,0.0185
"3664",859,"Sudan","Garrett",0,"7/30/2007","House","Harm",2,0.0225
"3667",1071,"Libya","Garrett",0,"6/24/2011","House","Harm",4,0.2508
"3669",1289,"North Korea","Gejdenson",0,"3/16/2000","House Hearings","Harm",1,0.018
"3671",1366,"Iraq","Gejdenson",0,"3/23/2000","House Hearings","Harm",1,0.0094
"3674",1197,"Russia","Gejdenson",0,"9/27/2000","House Hearings","Harm",3,0.0375
"3677",1817,"Russia","Gejdenson",0,"9/27/2000","House Hearings","Harm",3,0.0386
"3680",1852,"Russia","Gejdenson",0,"5/12/1999","House Hearings","Harm",4,0.022
"3683",1918,"Russia","Gejdenson",0,"10/6/1999","House Hearings","Harm",2,0.0138
"3685",986,"North Korea","Gejdenson",0,"10/13/1999","House Hearings","Harm",2,0.046
"3688",1492,"Iraq","Gekas",0,"10/9/2002","House","Harm",1,0.0243
"3691",619,"Iraq","Gibbons",0,"9/18/2002","House","Harm",1,0.0477
"3694",633,"Iraq","Gibbons",0,"1/28/2003","House","Harm",1,0.0668
"3696",1420,"Iraq","Gillmor",0,"10/10/2002","House","Harm",2,0.0524
"3701",1102,"Kosovo","Gilman",0,"3/17/1998","House","Harm",2,0.0369
"3704",1290,"North Korea","Gilman",0,"3/16/2000","House Hearings","Harm",1,0.0065
"3708",1367,"Iraq","Gilman",0,"3/23/2000","House Hearings","Harm",2,0.0112
"3716",1694,"Afghanistan","Gilman",0,"9/14/2001","House","Harm",1,0.0362
"3726",1853,"Russia","Gilman",0,"5/12/1999","House Hearings","Harm",2,0.0082
"3733",987,"North Korea","Gilman",0,"10/13/1999","House Hearings","Harm",6,0.0295
"3737",1493,"Iraq","Goodlatte",0,"10/9/2002","House","Harm",7,0.1008
"3740",874,"Sudan","Goodlatte",0,"7/30/2007","House","Harm",1,0.0214
"3743",1041,"Libya","Goodlatte",0,"6/3/2011","House","Harm",2,0.0509
"3745",222,"Kosovo","Gorton",0,"3/19/1999","Senate","Harm",8,0.1021
"3748",288,"Kosovo","Gorton",0,"3/23/1999","Senate","Harm",11,0.161
"3751",643,"Syria","Gosar",0,"9/10/2013","House","Harm",2,0.1131
"3754",1494,"Iraq","Goss",0,"10/9/2002","House","Harm",2,0.0378
"3757",379,"Iraq","GrahamFL",0,"10/9/2002","Senate","Harm",19,0.0454
"3762",474,"Iraq","GrahamFL",0,"10/10/2002","Senate","Harm",19,0.1045
"3764",223,"Syria","GrahamFL",0,"11/20/2003","Senate","Harm",5,0.108
"3766",463,"Iraq","Gramm",0,"10/10/2002","Senate","Harm",1,0.0171
"3768",224,"Iraq","Grams",0,"2/27/1998","Senate","Harm",7,0.0293
"3771",225,"Sudan","Grams",0,"7/31/1998","Senate","Harm",5,0.0623
"3773",226,"Kosovo","Grams",0,"3/24/1999","Senate","Harm",1,0.0194
"3776",378,"Iraq","Grassley",0,"10/9/2002","Senate","Harm",12,0.0586
"3781",1303,"Iraq","GreenWI",0,"10/10/2002","House","Harm",2,0.0648
"3784",1495,"Iraq","Greenwood",0,"10/9/2002","House","Harm",6,0.0903
"3788",501,"Iraq","Gregg",0,"10/7/2002","Senate","Harm",13,0.0949
"3792",2349,"North Korea","Gregg",0,"2/4/2003","Senate Hearings","Harm",3,0.0139
"3795",227,"Iraq","Gregg",0,"2/12/1998","Senate","Harm",4,0.0164
"3799",228,"Kosovo","Gregg",0,"3/19/1999","Senate","Harm",8,0.0387
"3803",1083,"Libya","GriffinAR",0,"6/24/2011","House","Harm",2,0.0744
"3808",645,"Iraq","Grucci",0,"9/25/2002","House","Harm",4,0.0566
"3811",2001,"Afghanistan","Hagel",0,"6/26/2002","Senate Hearings","Harm",3,0.0246
"3814",2194,"Iraq","Hagel",0,"7/31/2002","Senate Hearings","Harm",1,0.0101
"3816",514,"Iraq","Hagel",0,"10/9/2002","Senate","Harm",9,0.0442
"3822",2056,"Iran","Hagel",0,"3/29/2007","Senate Hearings","Harm",1,0.0212
"3825",2047,"Iran","Hagel",0,"7/9/2008","Senate Hearings","Harm",2,0.0146
"3830",1642,"Afghanistan","Hansen",0,"9/14/2001","House","Harm",1,0.0405
"3833",1559,"Afghanistan","Hastert",0,"9/14/2001","House","Harm",5,0.0986
"3838",363,"Iraq","Hatch",0,"10/7/2002","Senate","Harm",10,0.0301
"3841",352,"Syria","Hatch",0,"11/11/2003","Senate","Harm",5,0.0368
"3843",1648,"Afghanistan","Hayes",0,"9/14/2001","House","Harm",2,0.1018
"3848",2280,"Russia","Helms",0,"3/1/2000","Senate Hearings","Harm",13,0.085
"3858",512,"Iraq","Helms",0,"10/9/2002","Senate","Harm",2,0.0184
"3860",209,"Iraq","Helms",0,"3/12/1998","Senate","Harm",1,0.0222
"3865",2145,"Iraq","Helms",0,"9/28/1999","Senate Hearings","Harm",2,0.0132
"3869",1497,"Iraq","Herger",0,"10/9/2002","House","Harm",3,0.051
"3872",1157,"Libya","Higgins",0,"3/31/2011","House Hearings","Harm",1,0.0475
"3874",950,"Iran","Higgins",0,"7/27/2011","House Hearings","Harm",1,0.0361
"3877",1864,"North Korea","Hill",0,"6/29/2006","House Hearings","Harm",1,0.0018
"3881",2367,"North Korea","Hill",0,"7/20/2006","Senate Hearings","Harm",2,0.0018
"3885",1729,"Afghanistan","Hilleary",0,"9/14/2001","House","Harm",2,0.0503
"3888",1444,"Iraq","Hilleary",0,"10/10/2002","House","Harm",8,0.0951
"3890",1499,"Iraq","Hoekstra",0,"10/9/2002","House","Harm",5,0.1059
"3894",1442,"Iraq","Houghton",0,"10/10/2002","House","Harm",3,0.0492
"3897",1238,"Iraq","Hulshof",0,"10/9/2002","House","Harm",1,0.0147
"3899",1581,"Afghanistan","Hunter",0,"9/14/2001","House","Harm",4,0.3715
"3903",653,"Iraq","Hunter",0,"1/27/2003","House","Harm",1,0.0053
"3906",579,"Iraq","Hunter",0,"3/6/2003","House","Harm",17,0.0604
"3910",524,"Iraq","HutchinsonT",0,"10/9/2002","Senate","Harm",13,0.0453
"3914",230,"Iraq","HutchinsonT",0,"2/25/1998","Senate","Harm",2,0.0274
"3918",231,"Kosovo","HutchinsonT",0,"3/19/1999","Senate","Harm",1,0.0118
"3921",374,"Iraq","Hutchison",0,"10/9/2002","Senate","Harm",15,0.1141
"3925",205,"Libya","Hutchison",0,"7/5/2011","Senate","Harm",2,0.0179
"3928",189,"Iraq","Hutchison",0,"2/12/1998","Senate","Harm",4,0.0484
"3933",245,"Kosovo","Hutchison",0,"3/22/1999","Senate","Harm",12,0.0382
"3938",1560,"Afghanistan","Hyde",0,"9/14/2001","House","Harm",4,0.0746
"3941",1297,"Iraq","Hyde",0,"10/10/2002","House","Harm",7,0.0458
"3944",1897,"Sudan","Hyde",0,"6/22/2005","House Hearings","Harm",10,0.1038
"3947",1882,"Sudan","Hyde",0,"3/8/2006","House Hearings","Harm",1,0.0137
"3948",1868,"North Korea","Hyde",0,"11/15/2006","House Hearings","Harm",2,0.0213
"3951",530,"Iraq","Inhofe",0,"10/9/2002","Senate","Harm",8,0.0229
"3954",233,"Syria","Inhofe",0,"9/9/2013","Senate","Harm",4,0.03
"3956",286,"Kosovo","Inhofe",0,"3/23/1999","Senate","Harm",9,0.1204
"3961",1239,"Iraq","Issa",0,"10/9/2002","House","Harm",5,0.0376
"3965",1003,"Libya","JohnsonIL",0,"6/3/2011","House","Harm",7,0.2191
"3969",1738,"Afghanistan","JonesNC",0,"9/14/2001","House","Harm",2,0.0596
"3977",683,"Kosovo","Kelly",0,"5/22/1998","House","Harm",1,0.0363
"3981",680,"Kosovo","Kelly",0,"6/5/1998","House","Harm",3,0.0651
"3986",681,"Kosovo","Kelly",0,"6/25/1998","House","Harm",4,0.0729
"3990",1431,"Iraq","KennedyMN",0,"10/10/2002","House","Harm",6,0.0776
"3993",1575,"Afghanistan","Kerns",0,"9/14/2001","House","Harm",2,0.133
"3995",1087,"Libya","KingIA",0,"6/24/2011","House","Harm",2,0.1272
"3998",687,"Syria","KingIA",0,"9/10/2013","House","Harm",5,0.0133
"4001",1244,"Iraq","Kingston",0,"10/9/2002","House","Harm",15,0.069
"4004",1312,"Iraq","Kingston",0,"10/10/2002","House","Harm",1,0.0178
"4005",1019,"Libya","Kinzinger",0,"6/3/2011","House","Harm",2,0.1046
"4006",689,"North Korea","Kinzinger",0,"4/16/2012","House","Harm",1,0.0499
"4008",965,"Syria","Kinzinger",0,"3/20/2013","House Hearings","Harm",1,0.0118
"4010",1429,"Iraq","Kirk",0,"10/10/2002","House","Harm",1,0.0339
"4013",690,"Iran","Kirk",0,"6/8/2005","House","Harm",5,0.0166
"4016",692,"Iran","Kirk",0,"12/5/2006","House","Harm",7,0.0282
"4021",253,"Iran","Kirk",0,"10/13/2011","Senate","Harm",5,0.0336
"4023",1592,"Afghanistan","Knollenberg",0,"9/14/2001","House","Harm",2,0.1995
"4026",989,"North Korea","Knollenberg",0,"10/13/1999","House Hearings","Harm",1,0.0034
"4029",468,"Iraq","Kohl",0,"10/10/2002","Senate","Harm",5,0.0495
"4031",254,"Sudan","Kohl",0,"12/6/2006","Senate","Harm",3,0.0279
"4035",255,"Russia","Kohl",0,"6/17/1998","Senate","Harm",2,0.0275
"4036",1584,"Afghanistan","Kolbe",0,"9/14/2001","House","Harm",2,0.0664
"4039",695,"Sudan","Kolbe",0,"9/22/2004","House","Harm",1,0.0604
"4044",263,"Iraq","Kyl",0,"9/23/2002","Senate","Harm",1,0.0262
"4047",359,"Iraq","Kyl",0,"10/7/2002","Senate","Harm",18,0.0444
"4051",436,"Iraq","Kyl",0,"10/10/2002","Senate","Harm",3,0.0376
"4055",388,"North Korea","Kyl",0,"1/10/2003","Senate","Harm",6,0.0124
"4058",257,"North Korea","Kyl",0,"1/15/2003","Senate","Harm",3,0.0111
"4062",261,"Iraq","Kyl",0,"1/30/2003","Senate","Harm",5,0.0113
"4064",499,"Iran","Kyl",0,"9/24/2007","Senate","Harm",5,0.0265
"4066",258,"North Korea","Kyl",0,"6/4/2009","Senate","Harm",1,0.0082
"4072",264,"Iran","Kyl",0,"9/19/2011","Senate","Harm",1,0.0209
"4075",259,"Iraq","Kyl",0,"3/2/1998","Senate","Harm",6,0.0262
"4079",331,"Iran","Kyl",0,"5/22/1998","Senate","Harm",1,0.0083
"4081",256,"Iraq","Kyl",0,"8/31/1998","Senate","Harm",4,0.0154
"4085",1512,"Iraq","Lahood",0,"10/9/2002","House","Harm",2,0.0226
"4086",1623,"Afghanistan","Largent",0,"9/14/2001","House","Harm",5,0.0929
"4091",1725,"Afghanistan","Leach",0,"9/14/2001","House","Harm",9,0.0969
"4096",1517,"Iraq","Leach",0,"10/9/2002","House","Harm",82,0.076
"4101",1936,"North Korea","Leach",0,"4/28/2005","House Hearings","Harm",2,0.0104
"4105",719,"Iran","Leach",0,"4/26/2006","House","Harm",3,0.0097
"4109",1866,"North Korea","Leach",0,"6/29/2006","House Hearings","Harm",6,0.0242
"4112",1881,"North Korea","Leach",0,"11/15/2006","House Hearings","Harm",3,0.0181
"4114",737,"Kosovo","Leach",0,"3/23/1999","House","Harm",2,0.0579
"4117",1855,"Russia","Leach",0,"5/12/1999","House Hearings","Harm",5,0.0403
"4125",2215,"Libya","LeeUT",0,"6/28/2011","Senate Hearings","Harm",5,0.091
"4126",2119,"Iran","LeeUT",0,"7/25/2012","Senate Hearings","Harm",3,0.0914
"4128",1322,"Iraq","LewisCA",0,"10/10/2002","House","Harm",2,0.0411
"4130",1245,"Iraq","LewisKY",0,"10/9/2002","House","Harm",3,0.072
"4133",489,"Iraq","Lincoln",0,"10/10/2002","Senate","Harm",2,0.0283
"4135",1714,"Afghanistan","Linder",0,"9/14/2001","House","Harm",2,0.0676
"4139",1299,"Iraq","Linder",0,"10/10/2002","House","Harm",1,0.0406
"4142",192,"Iran","Lott",0,"2/22/2000","Senate","Harm",1,0.0042
"4146",186,"Iraq","Lott",0,"2/12/1998","Senate","Harm",1,0.0041
"4154",284,"Iraq","Lott",0,"10/7/1998","Senate","Harm",3,0.0427
"4157",1519,"Iraq","Lucas",0,"10/9/2002","House","Harm",3,0.0642
"4163",1280,"Libya","Manzullo",0,"5/25/2011","House Hearings","Harm",3,0.1337
"4166",914,"Iran","Manzullo",0,"10/14/2011","House Hearings","Harm",1,0.042
"4170",308,"Russia","McCain",0,"9/20/2002","Senate","Harm",6,0.0437
"4172",5,"Iraq","McCain",0,"10/2/2002","Senate","Harm",6,0.0623
"4176",367,"Iraq","McCain",0,"10/8/2002","Senate","Harm",5,0.0194
"4180",381,"Iraq","McCain",0,"10/9/2002","Senate","Harm",9,0.0363
"4184",404,"Iraq","McCain",0,"10/10/2002","Senate","Harm",20,0.0341
"4188",43,"Iraq","McCain",0,"1/29/2003","Senate","Harm",4,0.0259
"4192",309,"Russia","McCain",0,"9/21/2004","Senate","Harm",2,0.0225
"4196",306,"Russia","McCain",0,"3/17/2010","Senate","Harm",1,0.0102
"4201",298,"Libya","McCain",0,"6/21/2011","Senate","Harm",3,0.0201
"4203",322,"Iran","McCain",0,"5/21/2012","Senate","Harm",1,0.0357
"4206",300,"Syria","McCain",0,"5/9/2013","Senate","Harm",8,0.0459
"4210",297,"Syria","McCain",0,"7/31/2013","Senate","Harm",6,0.0328
"4214",295,"Iraq","McCain",0,"2/9/1998","Senate","Harm",3,0.0209
"4219",296,"Iraq","McCain",0,"2/12/1998","Senate","Harm",2,0.0216
"4222",310,"Kosovo","McCain",0,"9/23/1998","Senate","Harm",9,0.0502
"4226",1046,"Libya","McCaul",0,"6/24/2011","House","Harm",5,0.1282
"4228",1001,"Libya","McClintock",0,"6/3/2011","House","Harm",1,0.0443
"4229",1063,"Libya","McClintock",0,"6/24/2011","House","Harm",4,0.2903
"4231",749,"Syria","McClintock",0,"9/10/2013","House","Harm",15,0.243
"4232",485,"Iraq","McConnell",0,"10/10/2002","Senate","Harm",9,0.0738
"4236",349,"Syria","McConnell",0,"11/11/2003","Senate","Harm",3,0.0353
"4240",311,"Libya","McConnell",0,"3/28/2011","Senate","Harm",6,0.0657
"4243",312,"Syria","McConnell",0,"9/10/2013","Senate","Harm",15,0.043
"4248",313,"Kosovo","McConnell",0,"9/24/1998","Senate","Harm",4,0.0262
"4254",765,"Iraq","McInnis",0,"9/9/2002","House","Harm",22,0.0312
"4258",766,"Iraq","McInnis",0,"3/11/2003","House","Harm",15,0.0245
"4262",767,"Iraq","McInnis",0,"3/18/2003","House","Harm",25,0.0317
"4267",768,"Iraq","McInnis",0,"3/19/2003","House","Harm",10,0.0191
"4270",1764,"Iran","McKeon",0,"9/25/2009","House","Harm",5,0.0447
"4273",1068,"Libya","McKeon",0,"6/24/2011","House","Harm",2,0.0264
"4275",1247,"Iraq","Mica",0,"10/9/2002","House","Harm",2,0.0863
"4277",1527,"Iraq","MillerD",0,"10/9/2002","House","Harm",7,0.0698
"4282",1528,"Iraq","MillerGary",0,"10/9/2002","House","Harm",3,0.0335
"4284",1529,"Iraq","MillerJ",0,"10/9/2002","House","Harm",3,0.0812
"4286",1022,"Libya","MillerJ",0,"6/3/2011","House","Harm",3,0.2042
"4287",777,"Iran","MoranKS",0,"3/16/2009","House","Harm",2,0.0375
"4297",780,"Iran","MoranKS",0,"3/16/2010","House","Harm",2,0.0268
"4302",315,"Iran","MoranKS",0,"4/17/2012","Senate","Harm",4,0.0394
"4304",1674,"Afghanistan","Morella",0,"9/14/2001","House","Harm",2,0.0892
"4307",1530,"Iraq","Morella",0,"10/9/2002","House","Harm",5,0.0901
"4309",320,"Iraq","MurkowskiF",0,"3/4/2002","Senate","Harm",2,0.0124
"4313",321,"Iraq","MurkowskiF",0,"3/12/2002","Senate","Harm",5,0.0174
"4316",318,"Iraq","MurkowskiF",0,"9/5/2002","Senate","Harm",4,0.0355
"4319",488,"Iraq","MurkowskiF",0,"10/10/2002","Senate","Harm",5,0.0369
"4322",382,"Iraq","MurkowskiF",0,"3/9/1998","Senate","Harm",3,0.0164
"4326",208,"Iraq","MurkowskiF",0,"3/12/1998","Senate","Harm",7,0.0407
"4330",2109,"Iraq","MurkowskiF",0,"5/21/1998","Senate Hearings","Harm",11,0.0307
"4334",384,"North Korea","MurkowskiF",0,"9/25/1998","Senate","Harm",2,0.0165
"4337",316,"Kosovo","MurkowskiF",0,"3/19/1999","Senate","Harm",2,0.0341
"4339",1248,"Iraq","Nethercutt",0,"10/9/2002","House","Harm",3,0.0747
"4342",511,"Iraq","Nickles",0,"10/7/2002","Senate","Harm",10,0.0468
"4350",389,"Iraq","Nickles",0,"2/25/1999","Senate","Harm",14,0.0501
"4352",287,"Kosovo","Nickles",0,"3/23/1999","Senate","Harm",15,0.0608
"4357",1531,"Iraq","Nussle",0,"10/9/2002","House","Harm",4,0.07
"4359",1761,"Afghanistan","Ose",0,"9/14/2001","House","Harm",1,0.0617
"4361",1439,"Iraq","Ose",0,"10/10/2002","House","Harm",2,0.1011
"4365",1446,"Iraq","Otter",0,"10/10/2002","House","Harm",2,0.0328
"4369",1737,"Afghanistan","Oxley",0,"9/14/2001","House","Harm",4,0.1766
"4372",1037,"Libya","Palazzo",0,"6/3/2011","House","Harm",4,0.2071
"4374",1562,"Afghanistan","Paul",0,"9/14/2001","House","Harm",8,0.164
"4378",807,"Iraq","Paul",0,"9/25/2001","House","Harm",31,0.1032
"4382",808,"Iraq","Paul",0,"3/20/2002","House","Harm",10,0.1534
"4384",809,"Iraq","Paul",0,"9/4/2002","House","Harm",5,0.2117
"4386",811,"Iraq","Paul",0,"9/10/2002","House","Harm",16,0.1622
"4387",1903,"Sudan","Paul",0,"6/22/2005","House Hearings","Harm",1,0.0735
"4391",806,"Iran","Paul",0,"4/5/2006","House","Harm",55,0.1063
"4396",711,"Iran","Paul",0,"4/26/2006","House","Harm",9,0.0462
"4400",812,"Iran","Paul",0,"6/22/2006","House","Harm",2,0.0315
"4403",857,"Iran","Paul",0,"7/30/2007","House","Harm",6,0.1374
"4405",1167,"Iran","Paul",0,"7/9/2008","House Hearings","Harm",4,0.0301
"4408",813,"Iran","Paul",0,"7/10/2008","House","Harm",3,0.0428
"4411",1955,"Russia","Paul",0,"11/9/2008","House Hearings","Harm",3,0.0445
"4413",1166,"Libya","Paul",0,"3/31/2011","House Hearings","Harm",7,0.3869
"4415",1281,"Libya","Paul",0,"5/25/2011","House Hearings","Harm",15,0.184
"4417",1010,"Libya","Paul",0,"6/3/2011","House","Harm",2,0.114
"4419",1061,"Libya","Paul",0,"6/24/2011","House","Harm",11,0.1288
"4423",818,"Syria","Paul",0,"6/19/2012","House","Harm",12,0.1993
"4424",785,"Iraq","Paul",0,"1/27/1998","House","Harm",1,0.0487
"4426",786,"Iraq","Paul",0,"2/4/1998","House","Harm",3,0.2075
"4429",787,"Iraq","Paul",0,"2/12/1998","House","Harm",3,0.2048
"4432",639,"Iraq","Paul",0,"10/5/1998","House","Harm",19,0.0788
"4436",788,"Iraq","Paul",0,"2/2/1999","House","Harm",11,0.2146
"4440",880,"Iraq","Pence",0,"9/20/2001","House","Harm",3,0.1648
"4444",1115,"Sudan","Pence",0,"5/2/2002","House","Harm",9,0.0792
"4448",882,"Iraq","Pence",0,"9/12/2002","House","Harm",2,0.0297
"4450",883,"Iraq","Pence",0,"9/18/2002","House","Harm",5,0.2375
"4453",884,"Iraq","Pence",0,"3/6/2003","House","Harm",36,0.0563
"4462",1170,"Iran","Pence",0,"7/9/2008","House Hearings","Harm",3,0.0269
"4464",885,"Iran","Pence",0,"7/16/2008","House","Harm",1,0.0405
"4470",1169,"Libya","Pence",0,"3/31/2011","House Hearings","Harm",10,0.117
"4472",1043,"Libya","Pence",0,"6/3/2011","House","Harm",3,0.0748
"4474",969,"Syria","PerryPA",0,"3/20/2013","House Hearings","Harm",1,0.016
"4476",1250,"Iraq","Pickering",0,"10/9/2002","House","Harm",1,0.0294
"4481",891,"North Korea","Pitts",0,"6/26/2001","House","Harm",1,0.0442
"4483",1598,"Afghanistan","Pitts",0,"9/14/2001","House","Harm",3,0.1337
"4487",893,"Afghanistan","Pitts",0,"10/3/2001","House","Harm",2,0.0933
"4492",894,"Afghanistan","Pitts",0,"10/4/2001","House","Harm",4,0.2158
"4496",895,"Sudan","Pitts",0,"3/19/2002","House","Harm",2,0.173
"4497",771,"Iraq","Pitts",0,"10/8/2002","House","Harm",1,0.0498
"4498",896,"Russia","Pitts",0,"4/9/2003","House","Harm",1,0.0516
"4501",897,"Sudan","Pitts",0,"5/6/2003","House","Harm",1,0.0677
"4502",899,"Sudan","Pitts",0,"6/8/2005","House","Harm",2,0.0965
"4504",902,"Russia","Pitts",0,"5/2/2007","House","Harm",1,0.0539
"4506",903,"North Korea","Pitts",0,"5/6/2009","House","Harm",1,0.049
"4509",1660,"Afghanistan","Platts",0,"9/14/2001","House","Harm",2,0.1033
"4512",1445,"Iraq","Platts",0,"10/10/2002","House","Harm",7,0.0488
"4516",1355,"Sudan","Poe",0,"2/8/2007","House Hearings","Harm",1,0.0334
"4523",925,"Iran","Poe",0,"1/9/2009","House","Harm",4,0.2001
"4527",927,"Iran","Poe",0,"2/2/2010","House","Harm",4,0.0711
"4530",928,"Iran","Poe",0,"2/16/2011","House","Harm",2,0.0427
"4531",929,"Libya","Poe",0,"3/29/2011","House","Harm",3,0.1547
"4532",1171,"Libya","Poe",0,"3/31/2011","House Hearings","Harm",5,0.2632
"4534",1282,"Libya","Poe",0,"5/25/2011","House Hearings","Harm",8,0.3755
"4537",1005,"Libya","Poe",0,"6/3/2011","House","Harm",9,0.3585
"4539",1076,"Libya","Poe",0,"6/24/2011","House","Harm",17,0.3238
"4540",816,"Libya","Poe",0,"6/24/2011","House","Harm",5,0.3982
"4544",931,"Iran","Poe",0,"10/13/2011","House","Harm",1,0.0117
"4548",970,"Syria","poe",0,"3/20/2013","House Hearings","Harm",1,0.0232
"4550",932,"Syria","Poe",0,"6/19/2013","House","Harm",12,0.1852
"4552",933,"Syria","Poe",0,"6/25/2013","House","Harm",9,0.1505
"4554",1727,"Afghanistan","Portman",0,"9/14/2001","House","Harm",3,0.1557
"4557",1251,"Iraq","Portman",0,"10/9/2002","House","Harm",2,0.0351
"4560",1432,"Iraq","Portman",0,"10/10/2002","House","Harm",1,0.0295
"4563",1629,"Afghanistan","Putnam",0,"9/14/2001","House","Harm",5,0.2506
"4566",1443,"Iraq","Putnam",0,"10/10/2002","House","Harm",3,0.0376
"4569",1535,"Iraq","Ramstad",0,"10/9/2002","House","Harm",2,0.0326
"4573",528,"Iraq","Reed",0,"10/9/2002","Senate","Harm",30,0.0562
"4577",1671,"Afghanistan","Regula",0,"9/14/2001","House","Harm",1,0.0594
"4578",1036,"Libya","Rigell",0,"6/3/2011","House","Harm",1,0.0633
"4579",1283,"Libya","Rivera",0,"5/25/2011","House Hearings","Harm",1,0.0689
"4585",201,"Kosovo","Roberts",0,"2/23/2000","Senate","Harm",1,0.0059
"4589",516,"Iraq","Roberts",0,"10/9/2002","Senate","Harm",6,0.0312
"4592",398,"Iraq","Roberts",0,"2/10/1998","Senate","Harm",23,0.0616
"4596",399,"Kosovo","Roberts",0,"7/19/1998","Senate","Harm",2,0.0133
"4599",401,"Kosovo","Roberts",0,"9/30/1998","Senate","Harm",6,0.0293
"4603",400,"Kosovo","Roberts",0,"3/22/1999","Senate","Harm",7,0.0234
"4605",1538,"Iraq","RogersKY",0,"10/9/2002","House","Harm",1,0.0536
"4607",1539,"Iraq","RogersMI",0,"10/9/2002","House","Harm",4,0.0717
"4608",1000,"Libya","RogersMI",0,"6/3/2011","House","Harm",4,0.0482
"4613",1205,"Russia","Rohrabacher",0,"9/27/2000","House Hearings","Harm",1,0.025
"4616",1825,"Russia","Rohrabacher",0,"9/27/2000","House Hearings","Harm",1,0.0215
"4620",939,"Iraq","Rohrabacher",0,"9/17/2001","House","Harm",35,0.059
"4624",1336,"Iraq","Rohrabacher",0,"10/10/2002","House","Harm",1,0.0264
