ID,Region,Name,Party,Date,Venue,Foundation,Reference,Coverage
1586,Afghanistan,JohnsonS,R,9/14/2001,House,Ingroup,1,0.086
1372,Iraq,Sanford,R,3/23/2000,House Hearings,Harm,2,0.0172
421,Afghanistan,Santorum,R,6/19/2001,Senate,Ingroup,1,0.0267
421,Afghanistan,Santorum,R,6/19/2001,Senate,Purity,2,0.0487
262,Iraq,Santorum,R,1/30/2003,Senate,Authority,1,0.0095
341,Syria,Santorum,R,11/11/2003,Senate,Authority,1,0.0104
2023,Iran,Santorum,R,3/2/2006,Senate Hearings,Authority,3,0.0276
2023,Iran,Santorum,R,3/2/2006,Senate Hearings,Fairness,4,0.0469
2023,Iran,Santorum,R,3/2/2006,Senate Hearings,Harm,2,0.0163
2023,Iran,Santorum,R,3/2/2006,Senate Hearings,Ingroup,3,0.026
2023,Iran,Santorum,R,3/2/2006,Senate Hearings,Purity,1,0.0091
418,Iran,Santorum,R,3/2/2006,Senate,Authority,3,0.0289
418,Iran,Santorum,R,3/2/2006,Senate,Fairness,7,0.0604
418,Iran,Santorum,R,3/2/2006,Senate,Purity,1,0.009
417,North Korea,Santorum,R,4/27/2006,Senate,Authority,3,0.0468
417,North Korea,Santorum,R,4/27/2006,Senate,Fairness,13,0.1983
417,North Korea,Santorum,R,4/27/2006,Senate,Ingroup,2,0.0393
654,Iraq,Saxton,R,1/27/2003,House,Authority,1,0.0059
654,Iraq,Saxton,R,1/27/2003,House,Harm,4,0.0279
654,Iraq,Saxton,R,1/27/2003,House,Ingroup,1,0.0059
1286,Libya,Schmidt,R,5/25/2011,House Hearings,Authority,2,0.0723
1286,Libya,Schmidt,R,5/25/2011,House Hearings,Harm,1,0.0419
1980,Russia,Schmidt,R,7/7/2011,House Hearings,Ingroup,1,0.0651
1654,Afghanistan,Schrock,R,9/14/2001,House,Authority,1,0.074
1654,Afghanistan,Schrock,R,9/14/2001,House,Harm,1,0.0615
1654,Afghanistan,Schrock,R,9/14/2001,House,Ingroup,1,0.0682
471,Iraq,Sessions,R,10/10/2002,Senate,Authority,11,0.0374
471,Iraq,Sessions,R,10/10/2002,Senate,Fairness,1,0.0036
471,Iraq,Sessions,R,10/10/2002,Senate,Harm,19,0.0586
471,Iraq,Sessions,R,10/10/2002,Senate,Ingroup,1,0.0026
471,Iraq,Sessions,R,10/10/2002,Senate,Purity,2,0.0068
422,North Korea,Sessions,R,1/10/2003,Senate,Authority,4,0.0397
1663,Afghanistan,Shadegg,R,9/14/2001,House,Harm,3,0.1571
1663,Afghanistan,Shadegg,R,9/14/2001,House,Ingroup,1,0.056
1252,Iraq,Shadegg,R,10/9/2002,House,Authority,5,0.0205
1252,Iraq,Shadegg,R,10/9/2002,House,Harm,19,0.0873
1252,Iraq,Shadegg,R,10/9/2002,House,Ingroup,1,0.0038
1252,Iraq,Shadegg,R,10/9/2002,House,Purity,2,0.0091
1253,Iraq,Shaw,R,10/9/2002,House,Authority,3,0.0962
1253,Iraq,Shaw,R,10/9/2002,House,Harm,3,0.074
1253,Iraq,Shaw,R,10/9/2002,House,Ingroup,1,0.0314
1784,Iran,Shaw,R,9/28/2006,House,Harm,1,0.1325
1784,Iran,Shaw,R,9/28/2006,House,Ingroup,1,0.0786
1784,Iran,Shaw,R,9/28/2006,House,Purity,1,0.0876
1697,Afghanistan,Shays,R,9/14/2001,House,Authority,1,0.0214
1697,Afghanistan,Shays,R,9/14/2001,House,Harm,4,0.0961
1697,Afghanistan,Shays,R,9/14/2001,House,Ingroup,1,0.0252
1697,Afghanistan,Shays,R,9/14/2001,House,Purity,1,0.0275
1095,Iran,Shays,R,10/28/2005,House,Harm,1,0.0422
1095,Iran,Shays,R,10/28/2005,House,Ingroup,1,0.0534
732,Iran,Shays,R,4/26/2006,House,Authority,1,0.0265
732,Iran,Shays,R,4/26/2006,House,Fairness,1,0.0213
732,Iran,Shays,R,4/26/2006,House,Ingroup,2,0.0427
854,Iran,Shays,R,7/30/2007,House,Authority,1,0.0257
854,Iran,Shays,R,7/30/2007,House,Fairness,1,0.0287
854,Iran,Shays,R,7/30/2007,House,Ingroup,1,0.0317
863,Sudan,Shays,R,7/30/2007,House,Authority,1,0.0118
863,Sudan,Shays,R,7/30/2007,House,Fairness,1,0.0135
863,Sudan,Shays,R,7/30/2007,House,Harm,4,0.0463
863,Sudan,Shays,R,7/30/2007,House,Ingroup,1,0.0232
195,Iran,Shelby,R,2/22/2000,Senate,Authority,3,0.0268
195,Iran,Shelby,R,2/22/2000,Senate,Fairness,1,0.008
195,Iran,Shelby,R,2/22/2000,Senate,Harm,1,0.0086
479,Iraq,Shelby,R,10/10/2002,Senate,Authority,11,0.0546
479,Iraq,Shelby,R,10/10/2002,Senate,Fairness,1,0.0046
479,Iraq,Shelby,R,10/10/2002,Senate,Harm,9,0.0446
479,Iraq,Shelby,R,10/10/2002,Senate,Ingroup,1,0.0038
1633,Afghanistan,Shimkus,R,9/14/2001,House,Authority,1,0.082
735,Kosovo,Shimkus,R,3/24/1999,House,Fairness,1,0.078
735,Kosovo,Shimkus,R,3/24/1999,House,Harm,3,0.1588
1711,Afghanistan,Simmons,R,9/14/2001,House,Harm,3,0.2557
1711,Afghanistan,Simmons,R,9/14/2001,House,Ingroup,1,0.1016
1440,Iraq,Simpson,R,10/10/2002,House,Authority,1,0.0103
1440,Iraq,Simpson,R,10/10/2002,House,Harm,3,0.0297
1440,Iraq,Simpson,R,10/10/2002,House,Ingroup,1,0.0135
1733,Afghanistan,SmithMI,R,9/14/2001,House,Harm,2,0.1482
476,Iraq,SmithNH,R,10/10/2002,Senate,Authority,3,0.0193
476,Iraq,SmithNH,R,10/10/2002,Senate,Harm,14,0.0861
476,Iraq,SmithNH,R,10/10/2002,Senate,Purity,4,0.0254
1108,Kosovo,SmithNJ,R,3/17/1998,House,Fairness,3,0.0569
1108,Kosovo,SmithNJ,R,3/17/1998,House,Harm,1,0.0167
1108,Kosovo,SmithNJ,R,3/17/1998,House,Purity,1,0.0208
1373,Iraq,SmithNJ,R,3/23/2000,House Hearings,Fairness,1,0.0179
1373,Iraq,SmithNJ,R,3/23/2000,House Hearings,Harm,1,0.0121
1208,Russia,SmithNJ,R,9/27/2000,House Hearings,Harm,3,0.0528
1828,Russia,SmithNJ,R,9/27/2000,House Hearings,Harm,3,0.0537
1646,Afghanistan,SmithNJ,R,9/14/2001,House,Purity,2,0.0649
801,Russia,SmithNJ,R,7/19/2004,House,Authority,6,0.0567
801,Russia,SmithNJ,R,7/19/2004,House,Fairness,4,0.0423
801,Russia,SmithNJ,R,7/19/2004,House,Ingroup,1,0.0101
801,Russia,SmithNJ,R,7/19/2004,House,Purity,1,0.012
1941,North Korea,SmithNJ,R,4/28/2005,House Hearings,Authority,7,0.0277
1941,North Korea,SmithNJ,R,4/28/2005,House Hearings,Fairness,10,0.0393
1941,North Korea,SmithNJ,R,4/28/2005,House Hearings,Harm,2,0.0076
1941,North Korea,SmithNJ,R,4/28/2005,House Hearings,Ingroup,3,0.013
1941,North Korea,SmithNJ,R,4/28/2005,House Hearings,Purity,1,0.0042
1908,Sudan,SmithNJ,R,6/22/2005,House Hearings,Harm,4,0.0523
1217,Sudan,SmithNJ,R,11/1/2005,House Hearings,Authority,1,0.0031
1217,Sudan,SmithNJ,R,11/1/2005,House Hearings,Fairness,4,0.0112
1217,Sudan,SmithNJ,R,11/1/2005,House Hearings,Harm,10,0.0251
1217,Sudan,SmithNJ,R,11/1/2005,House Hearings,Ingroup,7,0.0184
1217,Sudan,SmithNJ,R,11/1/2005,House Hearings,Purity,1,0.0021
1892,Sudan,SmithNJ,R,11/1/2005,House Hearings,Authority,1,0.0035
1892,Sudan,SmithNJ,R,11/1/2005,House Hearings,Fairness,2,0.0053
1892,Sudan,SmithNJ,R,11/1/2005,House Hearings,Harm,10,0.0287
1892,Sudan,SmithNJ,R,11/1/2005,House Hearings,Ingroup,7,0.0208
1885,Sudan,SmithNJ,R,3/8/2006,House Hearings,Authority,1,0.0095
1885,Sudan,SmithNJ,R,3/8/2006,House Hearings,Harm,6,0.064
1885,Sudan,SmithNJ,R,3/8/2006,House Hearings,Ingroup,2,0.0201
1098,Syria,SmithNJ,R,3/16/2006,House,Authority,1,0.026
1098,Syria,SmithNJ,R,3/16/2006,House,Fairness,8,0.235
1098,Syria,SmithNJ,R,3/16/2006,House,Harm,1,0.0249
1098,Syria,SmithNJ,R,3/16/2006,House,Purity,2,0.0629
531,Sudan,SmithNJ,R,4/5/2006,House,Authority,3,0.0143
531,Sudan,SmithNJ,R,4/5/2006,House,Harm,4,0.0202
531,Sudan,SmithNJ,R,4/5/2006,House,Ingroup,5,0.0291
710,Iran,SmithNJ,R,4/26/2006,House,Authority,1,0.0123
710,Iran,SmithNJ,R,4/26/2006,House,Fairness,1,0.0145
710,Iran,SmithNJ,R,4/26/2006,House,Ingroup,2,0.0234
1842,Sudan,SmithNJ,R,5/18/2006,House Hearings,Authority,2,0.0106
1842,Sudan,SmithNJ,R,5/18/2006,House Hearings,Fairness,3,0.0175
1842,Sudan,SmithNJ,R,5/18/2006,House Hearings,Harm,7,0.0346
1842,Sudan,SmithNJ,R,5/18/2006,House Hearings,Ingroup,2,0.0119
1793,Sudan,SmithNJ,R,9/25/2006,House,Fairness,1,0.0075
1793,Sudan,SmithNJ,R,9/25/2006,House,Harm,5,0.0424
1793,Sudan,SmithNJ,R,9/25/2006,House,Ingroup,2,0.0167
1870,North Korea,SmithNJ,R,11/15/2006,House Hearings,Authority,2,0.0274
1870,North Korea,SmithNJ,R,11/15/2006,House Hearings,Fairness,10,0.1244
1358,Sudan,SmithNJ,R,2/8/2007,House Hearings,Authority,1,0.0154
1358,Sudan,SmithNJ,R,2/8/2007,House Hearings,Fairness,2,0.032
1358,Sudan,SmithNJ,R,2/8/2007,House Hearings,Harm,2,0.0364
1401,Iran,SmithNJ,R,3/6/2007,House Hearings,Fairness,3,0.0428
1401,Iran,SmithNJ,R,3/6/2007,House Hearings,Harm,2,0.0286
872,Sudan,SmithNJ,R,7/30/2007,House,Authority,1,0.0161
872,Sudan,SmithNJ,R,7/30/2007,House,Fairness,3,0.0669
872,Sudan,SmithNJ,R,7/30/2007,House,Ingroup,1,0.0144
872,Sudan,SmithNJ,R,7/30/2007,House,Purity,1,0.0147
1213,Russia,SmithNJ,R,5/5/2008,House,Fairness,3,0.0861
1213,Russia,SmithNJ,R,5/5/2008,House,Purity,2,0.0592
1945,Russia,SmithNJ,R,11/9/2008,House Hearings,Authority,1,0.0166
1945,Russia,SmithNJ,R,11/9/2008,House Hearings,Fairness,1,0.0121
1945,Russia,SmithNJ,R,11/9/2008,House Hearings,Harm,2,0.0243
1945,Russia,SmithNJ,R,11/9/2008,House Hearings,Purity,1,0.0152
1184,Libya,SmithNJ,R,3/31/2011,House Hearings,Authority,2,0.0393
1184,Libya,SmithNJ,R,3/31/2011,House Hearings,Fairness,2,0.0346
1184,Libya,SmithNJ,R,3/31/2011,House Hearings,Harm,1,0.0139
1080,Libya,SmithNJ,R,6/24/2011,House,Authority,2,0.0404
1080,Libya,SmithNJ,R,6/24/2011,House,Fairness,1,0.0161
1080,Libya,SmithNJ,R,6/24/2011,House,Harm,6,0.1478
1968,Russia,SmithNJ,R,7/7/2011,House Hearings,Authority,2,0.0833
1968,Russia,SmithNJ,R,7/7/2011,House Hearings,Fairness,4,0.1785
1860,Russia,SmithNJ,R,5/12/1999,House Hearings,Authority,1,0.0083
1860,Russia,SmithNJ,R,5/12/1999,House Hearings,Fairness,1,0.0071
1860,Russia,SmithNJ,R,5/12/1999,House Hearings,Harm,6,0.043
1860,Russia,SmithNJ,R,5/12/1999,House Hearings,Ingroup,1,0.0088
981,North Korea,SmithNJ,R,10/13/1999,House Hearings,Authority,2,0.0208
981,North Korea,SmithNJ,R,10/13/1999,House Hearings,Fairness,3,0.0386
981,North Korea,SmithNJ,R,10/13/1999,House Hearings,Harm,1,0.0103
483,Iraq,SmithOR,R,10/10/2002,Senate,Authority,2,0.0198
483,Iraq,SmithOR,R,10/10/2002,Senate,Fairness,1,0.0125
483,Iraq,SmithOR,R,10/10/2002,Senate,Harm,7,0.0697
345,Syria,SmithOR,R,11/11/2003,Senate,Harm,3,0.0399
424,Iran,SmithOR,R,12/15/2005,Senate,Harm,1,0.0338
424,Iran,SmithOR,R,12/15/2005,Senate,Purity,2,0.0692
2153,Kosovo,SmithOR,R,5/6/1998,Senate Hearings,Authority,2,0.0154
2153,Kosovo,SmithOR,R,5/6/1998,Senate Hearings,Harm,3,0.0264
2153,Kosovo,SmithOR,R,5/6/1998,Senate Hearings,Ingroup,5,0.0415
2153,Kosovo,SmithOR,R,5/6/1998,Senate Hearings,Purity,1,0.0087
2160,Kosovo,SmithOR,R,6/24/1998,Senate Hearings,Authority,3,0.0328
2160,Kosovo,SmithOR,R,6/24/1998,Senate Hearings,Fairness,1,0.0075
2160,Kosovo,SmithOR,R,6/24/1998,Senate Hearings,Ingroup,1,0.0127
2273,Russia,SmithOR,R,11/4/1999,Senate Hearings,Authority,8,0.0436
2273,Russia,SmithOR,R,11/4/1999,Senate Hearings,Fairness,2,0.0102
2273,Russia,SmithOR,R,11/4/1999,Senate Hearings,Harm,7,0.0353
2273,Russia,SmithOR,R,11/4/1999,Senate Hearings,Purity,2,0.0112
1644,Afghanistan,SmithTX,R,9/14/2001,House,Harm,1,0.0619
1644,Afghanistan,SmithTX,R,9/14/2001,House,Ingroup,2,0.1032
1543,Iraq,SmithTX,R,10/9/2002,House,Harm,4,0.1494
1543,Iraq,SmithTX,R,10/9/2002,House,Ingroup,1,0.04
338,Iran,Snowe,R,5/22/1998,Senate,Authority,1,0.0118
338,Iran,Snowe,R,5/22/1998,Senate,Harm,1,0.0116
338,Iran,Snowe,R,5/22/1998,Senate,Purity,1,0.011
202,Kosovo,Snowe,R,2/23/1999,Senate,Authority,5,0.0512
202,Kosovo,Snowe,R,2/23/1999,Senate,Fairness,6,0.0674
202,Kosovo,Snowe,R,2/23/1999,Senate,Harm,2,0.0197
202,Kosovo,Snowe,R,2/23/1999,Senate,Ingroup,4,0.0437
1255,Iraq,Souder,R,10/9/2002,House,Authority,1,0.0208
1255,Iraq,Souder,R,10/9/2002,House,Fairness,1,0.0214
1255,Iraq,Souder,R,10/9/2002,House,Harm,3,0.0589
1255,Iraq,Souder,R,10/9/2002,House,Ingroup,1,0.0183
439,Iraq,Specter,R,9/5/2002,Senate,Authority,1,0.0091
439,Iraq,Specter,R,9/5/2002,Senate,Fairness,2,0.0224
439,Iraq,Specter,R,9/5/2002,Senate,Harm,3,0.0297
241,Iraq,Specter,R,10/7/2002,Senate,Authority,9,0.054
241,Iraq,Specter,R,10/7/2002,Senate,Fairness,1,0.0064
241,Iraq,Specter,R,10/7/2002,Senate,Harm,16,0.0894
365,Iraq,Specter,R,10/7/2002,Senate,Authority,2,0.0283
365,Iraq,Specter,R,10/7/2002,Senate,Ingroup,1,0.0118
408,Iraq,Specter,R,10/10/2002,Senate,Authority,5,0.0235
408,Iraq,Specter,R,10/10/2002,Senate,Fairness,3,0.0082
408,Iraq,Specter,R,10/10/2002,Senate,Harm,19,0.0685
408,Iraq,Specter,R,10/10/2002,Senate,Ingroup,3,0.0087
438,Syria,Specter,R,11/11/2003,Senate,Authority,4,0.0183
438,Syria,Specter,R,11/11/2003,Senate,Fairness,3,0.0132
438,Syria,Specter,R,11/11/2003,Senate,Harm,2,0.01
438,Syria,Specter,R,11/11/2003,Senate,Ingroup,1,0.0046
425,Iraq,Specter,R,2/12/1998,Senate,Authority,2,0.0151
425,Iraq,Specter,R,2/12/1998,Senate,Harm,5,0.0348
425,Iraq,Specter,R,2/12/1998,Senate,Ingroup,1,0.0079
206,Iraq,Specter,R,3/12/1998,Senate,Authority,5,0.0616
206,Iraq,Specter,R,3/12/1998,Senate,Harm,15,0.1659
440,Kosovo,Specter,R,2/23/1999,Senate,Harm,4,0.0675
440,Kosovo,Specter,R,2/23/1999,Senate,Ingroup,4,0.0723
232,Kosovo,Specter,R,3/19/1999,Senate,Authority,1,0.0094
232,Kosovo,Specter,R,3/19/1999,Senate,Fairness,1,0.0085
232,Kosovo,Specter,R,3/19/1999,Senate,Harm,5,0.0561
232,Kosovo,Specter,R,3/19/1999,Senate,Ingroup,2,0.0175
248,Kosovo,Specter,R,3/22/1999,Senate,Authority,5,0.0241
248,Kosovo,Specter,R,3/22/1999,Senate,Harm,11,0.0505
248,Kosovo,Specter,R,3/22/1999,Senate,Ingroup,1,0.0041
426,Kosovo,Specter,R,3/23/1999,Senate,Authority,3,0.0235
426,Kosovo,Specter,R,3/23/1999,Senate,Harm,7,0.054
1121,Iran,Stearns,R,10/23/2000,House,Authority,6,0.0868
1121,Iran,Stearns,R,10/23/2000,House,Harm,1,0.0137
1735,Afghanistan,Stearns,R,9/14/2001,House,Harm,1,0.1284
1735,Afghanistan,Stearns,R,9/14/2001,House,Ingroup,1,0.0434
1256,Iraq,Stearns,R,10/9/2002,House,Authority,3,0.0432
1256,Iraq,Stearns,R,10/9/2002,House,Harm,2,0.0328
1256,Iraq,Stearns,R,10/9/2002,House,Ingroup,3,0.0484
1119,North Korea,Stearns,R,3/14/2006,House,Authority,3,0.0425
1119,North Korea,Stearns,R,3/14/2006,House,Fairness,2,0.0299
1119,North Korea,Stearns,R,3/14/2006,House,Harm,3,0.0443
1119,North Korea,Stearns,R,3/14/2006,House,Ingroup,1,0.015
1120,Iran,Stearns,R,6/24/2009,House,Ingroup,1,0.0708
1748,Afghanistan,Stump,R,9/14/2001,House,Authority,1,0.0322
1748,Afghanistan,Stump,R,9/14/2001,House,Harm,1,0.0347
1748,Afghanistan,Stump,R,9/14/2001,House,Ingroup,1,0.0352
1661,Afghanistan,Sununu,R,9/14/2001,House,Harm,1,0.0611
1546,Iraq,Sununu,R,10/9/2002,House,Authority,1,0.0243
1546,Iraq,Sununu,R,10/9/2002,House,Ingroup,1,0.0219
2409,Sudan,Sununu,R,4/11/2007,Senate Hearings,Ingroup,1,0.0357
1209,Russia,Tancredo,R,9/27/2000,House Hearings,Harm,1,0.1087
1829,Russia,Tancredo,R,9/27/2000,House Hearings,Harm,1,0.1087
1122,Iran,Tancredo,R,5/2/2002,House,Authority,2,0.0085
1122,Iran,Tancredo,R,5/2/2002,House,Harm,8,0.0395
1122,Iran,Tancredo,R,5/2/2002,House,Ingroup,2,0.0095
1123,Sudan,Tancredo,R,7/12/2004,House,Authority,3,0.0067
1123,Sudan,Tancredo,R,7/12/2004,House,Fairness,4,0.0113
1123,Sudan,Tancredo,R,7/12/2004,House,Harm,19,0.0466
1123,Sudan,Tancredo,R,7/12/2004,House,Ingroup,1,0.0029
1123,Sudan,Tancredo,R,7/12/2004,House,Purity,2,0.0051
826,Sudan,Tancredo,R,7/21/2004,House,Authority,1,0.0081
826,Sudan,Tancredo,R,7/21/2004,House,Fairness,3,0.0399
826,Sudan,Tancredo,R,7/21/2004,House,Harm,3,0.0306
826,Sudan,Tancredo,R,7/21/2004,House,Ingroup,3,0.0337
826,Sudan,Tancredo,R,7/21/2004,House,Purity,1,0.0114
1942,North Korea,Tancredo,R,4/28/2005,House Hearings,Fairness,2,0.0758
1942,North Korea,Tancredo,R,4/28/2005,House Hearings,Harm,1,0.0369
1909,Sudan,Tancredo,R,6/22/2005,House Hearings,Authority,1,0.0203
1909,Sudan,Tancredo,R,6/22/2005,House Hearings,Fairness,2,0.0418
1909,Sudan,Tancredo,R,6/22/2005,House Hearings,Harm,1,0.0247
1909,Sudan,Tancredo,R,6/22/2005,House Hearings,Ingroup,2,0.045
1218,Sudan,Tancredo,R,11/1/2005,House Hearings,Authority,1,0.0631
1886,Sudan,Tancredo,R,11/1/2005,House Hearings,Authority,1,0.0634
548,Sudan,Tancredo,R,4/5/2006,House,Fairness,1,0.0097
548,Sudan,Tancredo,R,4/5/2006,House,Harm,4,0.0643
548,Sudan,Tancredo,R,4/5/2006,House,Ingroup,2,0.033
548,Sudan,Tancredo,R,4/5/2006,House,Purity,3,0.0504
1843,Sudan,Tancredo,R,5/18/2006,House Hearings,Authority,1,0.0267
1843,Sudan,Tancredo,R,5/18/2006,House Hearings,Fairness,1,0.0314
1359,Sudan,Tancredo,R,2/8/2007,House Hearings,Harm,1,0.0309
1402,Iran,Tancredo,R,3/6/2007,House Hearings,Harm,2,0.0219
1402,Iran,Tancredo,R,3/6/2007,House Hearings,Ingroup,2,0.0224
1383,Iran,Tancredo,R,3/15/2007,House Hearings,Harm,2,0.024
1186,Iran,Tancredo,R,7/9/2008,House Hearings,Authority,2,0.0395
1579,Afghanistan,Tauzin,R,9/14/2001,House,Authority,1,0.0494
1579,Afghanistan,Tauzin,R,9/14/2001,House,Harm,1,0.0425
1438,Iraq,Tauzin,R,10/10/2002,House,Authority,2,0.0433
1438,Iraq,Tauzin,R,10/10/2002,House,Harm,1,0.0225
1438,Iraq,Tauzin,R,10/10/2002,House,Ingroup,1,0.0263
1547,Iraq,Terry,R,10/9/2002,House,Authority,1,0.0391
1547,Iraq,Terry,R,10/9/2002,House,Harm,1,0.0357
443,Iraq,Thomas,R,10/8/2002,Senate,Authority,1,0.0109
443,Iraq,Thomas,R,10/8/2002,Senate,Purity,1,0.0098
442,Iraq,Thomas,R,1/30/2003,Senate,Authority,6,0.0741
442,Iraq,Thomas,R,1/30/2003,Senate,Fairness,1,0.0126
442,Iraq,Thomas,R,1/30/2003,Senate,Harm,3,0.0366
2282,North Korea,Thomas,R,9/10/1998,Senate Hearings,Authority,1,0.0049
525,Iraq,Thompson,R,10/9/2002,Senate,Authority,6,0.024
525,Iraq,Thompson,R,10/9/2002,Senate,Harm,4,0.016
525,Iraq,Thompson,R,10/9/2002,Senate,Ingroup,7,0.03
525,Iraq,Thompson,R,10/9/2002,Senate,Purity,1,0.0047
1640,Afghanistan,Thune,R,9/14/2001,House,Fairness,2,0.0977
1640,Afghanistan,Thune,R,9/14/2001,House,Harm,1,0.0467
1640,Afghanistan,Thune,R,9/14/2001,House,Ingroup,1,0.0517
1640,Afghanistan,Thune,R,9/14/2001,House,Purity,2,0.11
1428,Iraq,Thune,R,10/10/2002,House,Harm,1,0.0197
1428,Iraq,Thune,R,10/10/2002,House,Ingroup,1,0.0182
444,Iraq,Thurmond,R,9/8/1998,Senate,Authority,3,0.0574
444,Iraq,Thurmond,R,9/8/1998,Senate,Harm,3,0.055
444,Iraq,Thurmond,R,9/8/1998,Senate,Ingroup,1,0.0201
1548,Iraq,Tiahrt,R,10/9/2002,House,Authority,1,0.0168
1548,Iraq,Tiahrt,R,10/9/2002,House,Fairness,1,0.0193
1548,Iraq,Tiahrt,R,10/9/2002,House,Harm,3,0.0474
1548,Iraq,Tiahrt,R,10/9/2002,House,Ingroup,2,0.0285
1548,Iraq,Tiahrt,R,10/9/2002,House,Purity,1,0.0139
1763,Iran,TurnerOH,R,9/15/2009,House,Authority,6,0.0153
1763,Iran,TurnerOH,R,9/15/2009,House,Harm,8,0.0224
1763,Iran,TurnerOH,R,9/15/2009,House,Ingroup,8,0.02
1035,Libya,TurnerOH,R,6/3/2011,House,Harm,1,0.0394
1050,Libya,TurnerOH,R,6/24/2011,House,Authority,1,0.035
1050,Libya,TurnerOH,R,6/24/2011,House,Harm,1,0.0313
1742,Afghanistan,Vitter,R,9/14/2001,House,Authority,1,0.066
1742,Afghanistan,Vitter,R,9/14/2001,House,Harm,1,0.0547
1553,Iraq,Vitter,R,10/9/2002,House,Fairness,1,0.0398
1553,Iraq,Vitter,R,10/9/2002,House,Ingroup,1,0.0405
2372,North Korea,Voinovich,R,7/20/2006,Senate Hearings,Authority,2,0.0305
2372,North Korea,Voinovich,R,7/20/2006,Senate Hearings,Fairness,1,0.0231
2372,North Korea,Voinovich,R,7/20/2006,Senate Hearings,Harm,2,0.0337
2059,Iran,Voinovich,R,3/29/2007,Senate Hearings,Ingroup,1,0.0122
2312,Russia,Voinovich,R,9/17/2008,Senate Hearings,Authority,2,0.0163
2312,Russia,Voinovich,R,9/17/2008,Senate Hearings,Ingroup,1,0.0093
1127,Syria,Walberg,R,6/23/2011,House,Authority,2,0.0644
1127,Syria,Walberg,R,6/23/2011,House,Fairness,3,0.0831
1127,Syria,Walberg,R,6/23/2011,House,Harm,2,0.0485
1127,Syria,Walberg,R,6/23/2011,House,Ingroup,1,0.0226
1554,Iraq,Walsh,R,10/9/2002,House,Authority,1,0.0159
1554,Iraq,Walsh,R,10/9/2002,House,Harm,5,0.066
1554,Iraq,Walsh,R,10/9/2002,House,Ingroup,1,0.0134
1554,Iraq,Walsh,R,10/9/2002,House,Purity,1,0.0155
282,Iraq,Warner,R,10/2/2002,Senate,Ingroup,2,0.0629
356,Iraq,Warner,R,10/7/2002,Senate,Authority,12,0.0279
356,Iraq,Warner,R,10/7/2002,Senate,Harm,6,0.0127
356,Iraq,Warner,R,10/7/2002,Senate,Ingroup,16,0.0378
368,Iraq,Warner,R,10/8/2002,Senate,Authority,1,0.004
368,Iraq,Warner,R,10/8/2002,Senate,Ingroup,7,0.03
380,Iraq,Warner,R,10/9/2002,Senate,Authority,4,0.1388
407,Iraq,Warner,R,10/10/2002,Senate,Authority,3,0.0151
407,Iraq,Warner,R,10/10/2002,Senate,Fairness,1,0.0063
407,Iraq,Warner,R,10/10/2002,Senate,Harm,9,0.0538
407,Iraq,Warner,R,10/10/2002,Senate,Ingroup,4,0.0279
407,Iraq,Warner,R,10/10/2002,Senate,Purity,1,0.0054
447,Kosovo,Warner,R,10/2/1998,Senate,Authority,2,0.0098
447,Kosovo,Warner,R,10/2/1998,Senate,Harm,3,0.0111
447,Kosovo,Warner,R,10/2/1998,Senate,Ingroup,6,0.0264
447,Kosovo,Warner,R,10/2/1998,Senate,Purity,1,0.0057
449,Kosovo,Warner,R,10/8/1998,Senate,Authority,4,0.0149
449,Kosovo,Warner,R,10/8/1998,Senate,Harm,6,0.0239
449,Kosovo,Warner,R,10/8/1998,Senate,Ingroup,8,0.0341
450,Kosovo,Warner,R,10/19/1998,Senate,Authority,1,0.0083
450,Kosovo,Warner,R,10/19/1998,Senate,Harm,1,0.008
450,Kosovo,Warner,R,10/19/1998,Senate,Ingroup,3,0.0286
450,Kosovo,Warner,R,10/19/1998,Senate,Purity,2,0.0149
446,Kosovo,Warner,R,1/19/1999,Senate,Authority,2,0.044
446,Kosovo,Warner,R,1/19/1999,Senate,Harm,1,0.0147
446,Kosovo,Warner,R,1/19/1999,Senate,Ingroup,1,0.0173
441,Kosovo,Warner,R,2/23/1999,Senate,Harm,2,0.0396
249,Kosovo,Warner,R,3/22/1999,Senate,Harm,2,0.0138
249,Kosovo,Warner,R,3/22/1999,Senate,Ingroup,3,0.0217
292,Kosovo,Warner,R,3/23/1999,Senate,Authority,2,0.0215
292,Kosovo,Warner,R,3/23/1999,Senate,Ingroup,4,0.0416
1262,Iraq,WeldonPA,R,10/9/2002,House,Authority,1,0.0131
1262,Iraq,WeldonPA,R,10/9/2002,House,Harm,1,0.0111
1318,Iraq,WeldonPA,R,10/10/2002,House,Harm,2,0.0343
1318,Iraq,WeldonPA,R,10/10/2002,House,Ingroup,2,0.0374
723,Iran,WeldonPA,R,4/26/2006,House,Harm,1,0.0199
1448,Iraq,Weller,R,10/10/2002,House,Fairness,1,0.0345
1448,Iraq,Weller,R,10/10/2002,House,Harm,3,0.0773
1448,Iraq,Weller,R,10/10/2002,House,Ingroup,1,0.0315
1448,Iraq,Weller,R,10/10/2002,House,Purity,3,0.0894
1025,Libya,West,R,6/3/2011,House,Authority,5,0.0535
1025,Libya,West,R,6/3/2011,House,Harm,17,0.1814
1025,Libya,West,R,6/3/2011,House,Ingroup,2,0.0162
1085,Libya,West,R,6/24/2011,House,Authority,1,0.0404
